4593	Christoph Walker	Warrior Trainer	1458	Undercity	46.6,16.6 46.8,15.6 47.2,15 47.6,15.8 47.8,14.8
461	Demisette Cloyce	Warlock Trainer	1453	Stormwind City	25.4,78.2 25.4,78.6 25.6,78
4205	Dorion	Hunter Trainer	1457	Darnassus	42.2,7.4 42.2,7.6 42.2,8.6
3327	Gest	Rogue Trainer	1454	Orgrimmar	42.8,50.4 42.8,51.4 42.8,51.6
5480	Ilsa Corbin	Warrior Trainer	1453	Stormwind City	78.4,45.6 78.6,45.4 78.6,45.6
4563	Kaal Soulreaper	Warlock Trainer	1458	Undercity	85.2,15.8 85.4,15.4 86,15.4 86,15.6
3047	Archmage Shymm	Mage Trainer	1456	Thunder Bluff	22.4,15.4 22.4,15.6 22.6,14.8 22.6,15.8
5145	Juli Stormkettle	Mage Trainer	1455	Ironforge	26.2,7.2 26.2,7.6 26.2,8.6 26.6,7.2 26.6,8.4
4583	Miles Dexter	Rogue Trainer	1458	Undercity	84.2,71 84.2,71.6 84.8,71.6 85,70.2 85,71.2
4594	Angela Curthas	Warrior Trainer	1458	Undercity	48.2,15.4 48.2,15.6 48.4,14.4
5144	Bink	Mage Trainer	1455	Ironforge	26.4,9.4 26.4,9.6 26.8,8.6 27,8.2
5883	Enyo	Mage Trainer	1454	Orgrimmar	38.4,85.8 38.6,85.6 38.8,85.4
3046	Father Cobb	Priest Trainer	1456	Thunder Bluff	25.2,20.4 25.4,20.8 25.4,21.6 25.6,21 25.8,22
4607	Father Lankester	Priest Trainer	1458	Undercity	49.4,15.4 49.4,15.6 49.6,15.4 49.6,15.6
3048	Ursyn Ghull	Mage Trainer	1456	Thunder Bluff	25.4,14.4 25.4,14.6 25.6,14.4 25.6,14.6 25.6,15.6
7315	Darnath Bladesinger	Warrior Trainer	1457	Darnassus	58.4,35.4 58.4,35.6 58.6,35.4 58.6,35.6
7312	Dink	Mage Trainer	1455	Ironforge	26.2,9.2 26.4,9.8 26.8,8.4 26.8,8.6
3328	Ormok	Rogue Trainer	1454	Orgrimmar	44,54.4 44,54.6
3040	Urek Thunderhorn	Hunter Trainer	1456	Thunder Bluff	58.8,86.4 58.8,86.6
5479	Wu Shen	Warrior Trainer	1453	Stormwind City	78.8,45.4 78.8,45.6
6014	X'yera	Priest Trainer	1454	Orgrimmar	35.4,87.4 35.4,87.8 35.8,87.4 35.8,87.6
4595	Baltus Fowler	Warrior Trainer	1458	Undercity	46.4,17.4 47.2,17 47.4,16.2 47.6,15.8 47.6,16.8
5114	Bilban Tosslespanner	Warrior Trainer	1455	Ironforge	66.2,88.2 66.2,88.6 66.8,87.4 66.8,87.6
5142	Braenna Flintcrag	Priest Trainer	1455	Ironforge	24.4,9 24.6,9.2 24.8,9.6 25.4,8.4 25.6,9 25.6,9.6
3043	Ker Ragetotem	Warrior Trainer	1456	Thunder Bluff	57.8,85.4 57.8,85.6
5496	Sandahl	Warlock Trainer	1453	Stormwind City	25.4,78.4 25.8,79 26.2,78.4
5143	Toldren Deepiron	Priest Trainer	1455	Ironforge	25.2,10.2 25.2,10.6 25.4,9.2 25.6,10.2 25.8,9.2 25.8,10.6
4608	Father Lazarus	Priest Trainer	1458	Undercity	46.8,19.8 47.4,19.2 47.6,19.2
1901	Kelstrum Stonebreaker	Warrior Trainer	1455	Ironforge	67,89.4 67,89.6 67.2,88.4
5113	Kelv Sternhammer	Warrior Trainer	1455	Ironforge	69.2,91.4 70,89.4 70,90.4 70,90.6 70.6,90.4 70.6,90.6 71.2,91.6
5116	Olmin Burningbeard	Hunter Trainer	1455	Ironforge	70,84.6 70.4,83.4 70.4,83.8 70.6,83.4 70.6,83.8
5882	Pephredo	Mage Trainer	1454	Orgrimmar	38.4,85.4 38.4,85.6 38.6,85.4 38.6,85.6
3042	Sark Ragetotem	Warrior Trainer	1456	Thunder Bluff	57,89.6 57.2,89 57.4,88.4 57.6,88.4 57.6,88.6
4089	Sildanair	Warrior Trainer	1457	Darnassus	61.8,40.8 61.8,41.8 61.8,42.6 61.8,43.6
3049	Thurston Xane	Mage Trainer	1456	Thunder Bluff	24.4,20 25,20.4 25,20.6 25.6,21.4 25.8,21.8
3041	Torm Ragetotem	Warrior Trainer	1456	Thunder Bluff	57.4,87.2 57.4,87.6 57.6,87.2 57.6,87.6
5994	Zayus	High Priest	1454	Orgrimmar	35.2,87.6 35.4,87.2 35.6,87.2 35.8,87.6
4091	Jandria	Priest Trainer	1457	Darnassus	38,82.4 38,82.6 38.6,82 38.6,82.6
4564	Luther Pickman	Warlock Trainer	1458	Undercity	85.4,15.4 85.4,15.6 86,15.6 86.2,15.2
3045	Malakai Cross	Priest Trainer	1456	Thunder Bluff	24,21.4 24.4,22.2 24.6,22.4 24.8,22.6
3044	Miles Welsh	Priest Trainer	1456	Thunder Bluff	25.4,15.4 25.4,15.6 25.4,16.6 25.6,15.4 25.6,15.6
3325	Mirket	Warlock Trainer	1454	Orgrimmar	48.2,47.6 48.4,47 48.6,47
4567	Pierce Shackleton	Mage Trainer	1458	Undercity	85.2,14.6 85.4,13.8 85.6,14 85.6,14.6
5117	Regnus Thundergranite	Hunter Trainer	1455	Ironforge	69.4,84.4 69.4,84.6 69.6,84.6 69.8,83.4 69.8,83.6
3407	Sian'dur	Hunter Trainer	1454	Orgrimmar	67.4,17.4 67.4,18.4 67.6,17.4 67.8,17.8
5516	Ulfir Ironbeard	Hunter Trainer	1453	Stormwind City	61.8,15.6 62,15
4087	Arias'ta Bladesinger	Warrior Trainer	1457	Darnassus	57.8,34.4 58,35.6 58.4,35 58.6,34.4 58.6,35.2 58.6,35.6
